"Cell_ID_Myeloid","Cell_ID_Tumor","Distance","Cell_type"
"M_52","T_6",2450.50097092091,"H+"
"M_53","T_6",987.244130533167,"H+"
"M_54","T_6",1102.25343771456,"H+"
"M_55","T_6",761.994070235112,"H+"
"M_56","T_6",1213.36093003831,"H+"
"M_57","T_6",2577.35328924471,"H+"
"M_58","T_6",796.136240886927,"H-"
"M_59","T_6",1858.88561135737,"H-"
"M_60","T_6",861.772308709587,"H-"
"M_61","T_6",1497.13085875427,"H+"
"M_62","T_6",1995.23373512542,"H+"
"M_63","T_6",1647.80361012617,"H+"
"M_64","T_6",1746.27249721106,"H+"
"M_65","T_6",2267.73288130216,"H+"
"M_66","T_6",1063.95259327201,"H+"
"M_67","T_6",2127.25166308771,"H+"
"M_68","T_6",1808.10769096609,"H+"
"M_69","T_6",1483.6423693066,"H+"
"M_70","T_6",1694.12944591325,"H-"
"M_71","T_6",1086.60466498594,"H+"
"M_72","T_6",1940.1822033698,"H+"
"M_73","T_6",2397.14196300181,"H-"
"M_74","T_6",2102.55634222882,"H+"
"M_75","T_6",1231.94319440485,"H+"
"M_76","T_6",1447.99548923284,"H+"
"M_77","T_6",2731.35762700819,"H+"
"M_78","T_6",1075.23648015572,"H-"
"M_79","T_6",2226.30314641907,"H+"
"M_80","T_6",1561.79144836808,"H+"
"M_81","T_6",1138.30404296512,"H+"
"M_82","T_6",1716.68181957686,"H+"
"M_83","T_6",1270.18917413083,"H+"
"M_84","T_6",2659.01881711112,"H+"
"M_85","T_6",1201.29695479457,"H+"
"M_86","T_6",1417.59084613071,"H+"
"M_87","T_6",1944.75692625797,"H+"
"M_88","T_6",2436.15352481898,"H+"
"M_89","T_6",2668.17727306992,"H-"
"M_90","T_6",2226.26417964349,"H+"
"M_91","T_6",2806.36290722988,"H+"
"M_92","T_6",1418.26985180582,"H+"
"M_93","T_6",1332.79348435819,"H-"
"M_94","T_6",2672.54590411379,"H+"
"M_95","T_6",2089.79065106906,"H+"
"M_96","T_6",1689.20715499156,"H+"
"M_97","T_6",1978.45816668495,"H+"
"M_98","T_6",2896.25989587157,"H+"
"M_99","T_6",1438.86802673661,"H+"
"M_100","T_6",1843.35821216229,"H+"
"M_101","T_6",2457.90384594067,"H+"
"M_102","T_6",1659.71969539825,"H+"
"M_103","T_6",2769.83603061201,"H+"
"M_104","T_6",2369.94090448505,"H+"
"M_105","T_6",2716.31311711948,"H+"
"M_106","T_6",2300.9885363601,"H+"
"M_107","T_6",2216.40325007775,"H+"
"M_108","T_6",1671.32543609376,"H+"
"M_109","T_6",2762.95283338451,"H+"
"M_110","T_6",2651.73955154941,"H+"
"M_111","T_6",2145.34562626227,"H+"
"M_112","T_6",2261.47982762689,"H+"
"M_113","T_6",2319.56272786515,"H+"
"M_114","T_6",2486.00392860958,"H-"
"M_115","T_6",2968.44802383308,"H+"
"M_116","T_6",2122.71899734551,"H+"
"M_1","T_7",1037.43143810008,"H+"
"M_2","T_7",1519.45142201556,"H-"
"M_3","T_7",1125.33123239208,"H-"
"M_4","T_7",334.675747217606,"H+"
"M_5","T_7",1224.31584935417,"H+"
"M_6","T_7",908.026946571718,"H+"
"M_7","T_7",1568.24472634109,"H-"
"M_8","T_7",252.589444766824,"H+"
"M_9","T_7",943.204300581691,"H+"
"M_10","T_7",1240.61544156878,"H-"
"M_11","T_7",375.904911022387,"H+"
"M_12","T_7",245.873679530174,"H+"
"M_13","T_7",1144.29687534665,"H+"
"M_14","T_7",704.021597544484,"H+"
"M_15","T_7",198.154375519003,"H+"
"M_16","T_7",562.516226778604,"H+"
"M_17","T_7",847.465912700958,"H+"
"M_18","T_7",41.2734533574502,"H+"
"M_19","T_7",1421.09828728002,"H+"
"M_20","T_7",688.050657015593,"H+"
"M_21","T_7",1270.84928332524,"H+"
"M_22","T_7",1511.4774439857,"H-"
"M_23","T_7",239.59180620617,"H+"
"M_24","T_7",437.886874287531,"H+"
"M_25","T_7",348.072470247656,"H+"
"M_26","T_7",249.224838628637,"H+"
"M_27","T_7",1083.63152476469,"H+"
"M_28","T_7",880.561396280992,"H+"
"M_29","T_7",1552.85951283201,"H-"
"M_30","T_7",1422.52270679818,"H-"
"M_31","T_7",345.614242911459,"H+"
"M_32","T_7",744.96244194425,"H+"
"M_33","T_7",376.978030544588,"H+"
"M_34","T_7",1185.25694248364,"H+"
"M_35","T_7",1783.96817441529,"H+"
"M_36","T_7",429.075860026893,"H+"
"M_37","T_7",656.298423594936,"H+"
"M_38","T_7",495.751273396326,"H+"
"M_39","T_7",902.267711789126,"H-"
"M_40","T_7",1423.59586091571,"H-"
"M_41","T_7",498.319055303917,"H-"
"M_42","T_7",727.417248138803,"H+"
"M_43","T_7",1457.06702462023,"H+"
"M_44","T_7",1166.63499364787,"H+"
"M_45","T_7",1793.45861412254,"H+"
"M_46","T_7",591.705541749806,"H+"
"M_47","T_7",1104.65630151131,"H+"
"M_48","T_7",1320.34881987917,"H+"
"M_49","T_7",1603.92507773546,"H+"
"M_50","T_7",788.688816827346,"H+"
"M_51","T_7",1415.02430646668,"H+"
"M_52","T_7",1684.51595902412,"H+"
"M_53","T_7",705.307625529104,"H+"
"M_54","T_7",712.387894661131,"H+"
"M_55","T_7",921.621598055862,"H+"
"M_56","T_7",730.266475884028,"H+"
"M_57","T_7",1811.960432855,"H+"
"M_58","T_7",1088.04147411657,"H-"
"M_59","T_7",1152.04504951111,"H-"
"M_60","T_7",949.783055605378,"H-"
"M_61","T_7",893.010160078274,"H+"
"M_62","T_7",1284.86854656611,"H+"
"M_63","T_7",1004.62014587587,"H+"
"M_64","T_7",1083.58804734945,"H+"
"M_65","T_7",1536.17043901749,"H+"
"M_66","T_7",870.817957209456,"H+"
"M_67","T_7",1412.61045539937,"H+"
"M_68","T_7",1165.09653725214,"H+"
"M_69","T_7",960.877721143253,"H+"
"M_70","T_7",1096.00056995697,"H-"
"M_71","T_7",984.051421842109,"H+"
"M_72","T_7",1271.183665736,"H+"
"M_73","T_7",1672.96889980076,"H-"
"M_74","T_7",1418.04039247987,"H+"
"M_75","T_7",985.335245166681,"H+"
"M_76","T_7",996.118229843948,"H+"
"M_77","T_7",1994.95826237113,"H+"
"M_78","T_7",1132.7544729958,"H-"
"M_79","T_7",1542.6114108594,"H+"
"M_80","T_7",1088.8003576928,"H+"
"M_81","T_7",1304.00301644156,"H+"
"M_82","T_7",1213.86911186533,"H+"
"M_83","T_7",1191.28385331852,"H+"
"M_84","T_7",1946.27838746625,"H+"
"M_85","T_7",1290.75501835654,"H+"
"M_86","T_7",1152.04771347852,"H+"
"M_87","T_7",1370.56708120114,"H+"
"M_88","T_7",1763.41338966235,"H+"
"M_89","T_7",1969.3451640651,"H-"
"M_90","T_7",1592.74858652673,"H+"
"M_91","T_7",2094.88991921112,"H+"
"M_92","T_7",1299.32534068142,"H+"
"M_93","T_7",1499.20978113307,"H-"
"M_94","T_7",1992.34103992264,"H+"
"M_95","T_7",1536.31284132325,"H+"
"M_96","T_7",1351.44735303315,"H+"
"M_97","T_7",1485.01729032628,"H+"
"M_98","T_7",2202.87499757587,"H+"
"M_99","T_7",1577.48974805188,"H+"
"M_100","T_7",1439.6550053292,"H+"
"M_101","T_7",1834.97477007435,"H+"
"M_102","T_7",1403.52672123175,"H+"
"M_103","T_7",2098.29496032622,"H+"
"M_104","T_7",1783.56370012765,"H+"
"M_105","T_7",2085.1958485659,"H+"
"M_106","T_7",1775.56037438619,"H+"
"M_107","T_7",1735.99429856659,"H+"
"M_108","T_7",1818.78409351588,"H+"
"M_109","T_7",2153.33605438161,"H+"
"M_110","T_7",2078.15348996694,"H+"
"M_111","T_7",1771.35623441714,"H+"
"M_112","T_7",1825.31240353551,"H+"
"M_113","T_7",1859.17408991445,"H+"
"M_114","T_7",1964.86509623363,"H-"
"M_115","T_7",2341.70089109407,"H+"
"M_116","T_7",1777.84906350065,"H+"
"M_1","T_8",797.42107335225,"H+"
"M_2","T_8",1263.45155841282,"H-"
"M_3","T_8",874.691623537512,"H-"
"M_4","T_8",483.359305635823,"H+"
"M_5","T_8",969.896650163119,"H+"
"M_6","T_8",665.564000807238,"H+"
"M_7","T_8",1305.12530427776,"H-"
"M_8","T_8",292.599879056369,"H+"
"M_9","T_8",684.307572987947,"H+"
"M_10","T_8",977.589797789037,"H-"
"M_11","T_8",174.165279396218,"H+"
"M_12","T_8",152.176601826219,"H+"
"M_13","T_8",877.056973445901,"H+"
"M_14","T_8",442.853468202717,"H+"
"M_15","T_8",467.425295880163,"H+"
"M_16","T_8",292.644289484233,"H+"
"M_17","T_8",1117.56032287318,"H+"
"M_18","T_8",236.484339778622,"H+"
"M_19","T_8",1150.59541665897,"H+"
"M_20","T_8",954.079742292222,"H+"
"M_21","T_8",1000.43834000281,"H+"
"M_22","T_8",1241.144769254,"H-"
"M_23","T_8",163.672559741509,"H+"
"M_24","T_8",686.135475914735,"H+"
"M_25","T_8",204.412599362135,"H+"
"M_26","T_8",412.888684213406,"H+"
"M_27","T_8",819.304296770433,"H+"
"M_28","T_8",623.055671452756,"H+"
"M_29","T_8",1285.43610621643,"H-"
"M_30","T_8",1156.44892074947,"H-"
"M_31","T_8",401.300938683574,"H+"
"M_32","T_8",512.835466985445,"H+"
"M_33","T_8",375.136689629912,"H+"
"M_34","T_8",928.286158677353,"H+"
"M_35","T_8",1517.85878332812,"H+"
"M_36","T_8",514.953592759268,"H+"
"M_37","T_8",471.020815945175,"H+"
"M_38","T_8",435.058349274153,"H+"
"M_39","T_8",671.244728472068,"H-"
"M_40","T_8",1164.22414259366,"H-"
"M_41","T_8",567.649885075844,"H-"
"M_42","T_8",554.9885761713,"H+"
"M_43","T_8",1206.69314847783,"H+"
"M_44","T_8",925.104906661891,"H+"
"M_45","T_8",1533.27283211794,"H+"
"M_46","T_8",592.449222414257,"H+"
"M_47","T_8",882.171215090627,"H+"
"M_48","T_8",1081.3430736558,"H+"
"M_49","T_8",1356.05639801527,"H+"
"M_50","T_8",949.514967380803,"H+"
"M_51","T_8",1177.80510948358,"H+"
"M_52","T_8",1433.09558962876,"H+"
"M_53","T_8",793.97435619509,"H+"
"M_54","T_8",749.81160951624,"H+"
"M_55","T_8",1111.92655791627,"H+"
"M_56","T_8",713.57638883921,"H+"
"M_57","T_8",1560.25498223853,"H+"
"M_58","T_8",1291.19832393926,"H-"
"M_59","T_8",947.687048727995,"H-"
"M_60","T_8",1119.25061591908,"H-"
"M_61","T_8",775.797561793444,"H+"
"M_62","T_8",1074.07339978513,"H+"
"M_63","T_8",851.242986597463,"H+"
"M_64","T_8",912.130826740318,"H+"
"M_65","T_8",1307.16795845675,"H+"
"M_66","T_8",963.361737779754,"H+"
"M_67","T_8",1196.12165111154,"H+"
"M_68","T_8",1001.89080373263,"H+"
"M_69","T_8",886.318196538896,"H+"
"M_70","T_8",964.672224107041,"H-"
"M_71","T_8",1092.66423111142,"H+"
"M_72","T_8",1087.07583495864,"H+"
"M_73","T_8",1446.59502311128,"H-"
"M_74","T_8",1219.84431297755,"H+"
"M_75","T_8",1040.6860775836,"H+"
"M_76","T_8",956.215870096834,"H+"
"M_77","T_8",1758.66311081447,"H+"
"M_78","T_8",1274.73137019957,"H-"
"M_79","T_8",1341.91985038172,"H+"
"M_80","T_8",1028.33077315166,"H+"
"M_81","T_8",1462.09890282174,"H+"
"M_82","T_8",1127.58463691789,"H+"
"M_83","T_8",1285.69710518531,"H+"
"M_84","T_8",1723.28336639219,"H+"
"M_85","T_8",1428.97564084521,"H+"
"M_86","T_8",1181.07477673881,"H+"
"M_87","T_8",1237.05651102129,"H+"
"M_88","T_8",1564.54776775422,"H+"
"M_89","T_8",1753.57035883196,"H-"
"M_90","T_8",1418.93950711085,"H+"
"M_91","T_8",1871.19543304933,"H+"
"M_92","T_8",1370.94305560242,"H+"
"M_93","T_8",1646.09153349483,"H-"
"M_94","T_8",1786.10861732764,"H+"
"M_95","T_8",1406.60597676991,"H+"
"M_96","T_8",1333.66705515077,"H+"
"M_97","T_8",1387.60384848515,"H+"
"M_98","T_8",1987.5853534469,"H+"
"M_99","T_8",1712.72428778569,"H+"
"M_100","T_8",1387.01325900815,"H+"
"M_101","T_8",1660.97822242699,"H+"
"M_102","T_8",1416.07833676366,"H+"
"M_103","T_8",1895.22726839853,"H+"
"M_104","T_8",1629.31481099773,"H+"
"M_105","T_8",1902.60349349877,"H+"
"M_106","T_8",1651.4578280912,"H+"
"M_107","T_8",1634.48029221205,"H+"
"M_108","T_8",1946.31925659864,"H+"
"M_109","T_8",1980.20623348427,"H+"
"M_110","T_8",1923.61521046634,"H+"
"M_111","T_8",1716.0132549435,"H+"
"M_112","T_8",1740.83582779966,"H+"
"M_113","T_8",1762.7139645467,"H+"
"M_114","T_8",1837.53320364662,"H-"
"M_115","T_8",2157.74891227854,"H+"
"M_116","T_8",1734.56753266476,"H+"
"M_1","T_9",713.126668490653,"H+"
"M_2","T_9",1158.52126839532,"H-"
"M_3","T_9",778.299957988264,"H-"
"M_4","T_9",604.789658511216,"H+"
"M_5","T_9",868.445321338336,"H+"
"M_6","T_9",581.662230190166,"H+"
"M_7","T_9",1191.8837989448,"H-"
"M_8","T_9",405.432614042168,"H+"
"M_9","T_9",580.603977785273,"H+"
"M_10","T_9",865.713390187043,"H-"
"M_11","T_9",202.657363762341,"H+"
"M_12","T_9",259.264274072827,"H+"
"M_13","T_9",759.243117807038,"H+"
"M_14","T_9",341.44693439463,"H+"
"M_15","T_9",598.009347719011,"H+"
"M_16","T_9",174.796904367241,"H+"
"M_17","T_9",1244.48189659696,"H+"
"M_18","T_9",363.78984442251,"H+"
"M_19","T_9",1023.55664997881,"H+"
"M_20","T_9",1076.66777992594,"H+"
"M_21","T_9",871.850467483678,"H+"
"M_22","T_9",1112.13660227578,"H-"
"M_23","T_9",233.71566758484,"H+"
"M_24","T_9",800.10931876392,"H+"
"M_25","T_9",205.783676972723,"H+"
"M_26","T_9",507.353884669631,"H+"
"M_27","T_9",686.655096239127,"H+"
"M_28","T_9",491.378240992304,"H+"
"M_29","T_9",1153.46099366032,"H-"
"M_30","T_9",1024.06618635109,"H-"
"M_31","T_9",457.64720248229,"H+"
"M_32","T_9",393.959476460934,"H+"
"M_33","T_9",409.961611937395,"H+"
"M_34","T_9",796.34290305565,"H+"
"M_35","T_9",1385.51797611015,"H+"
"M_36","T_9",571.115370689919,"H+"
"M_37","T_9",384.257293345563,"H+"
"M_38","T_9",429.860220601162,"H+"
"M_39","T_9",550.293547711221,"H-"
"M_40","T_9",1031.78675321381,"H-"
"M_41","T_9",612.392863851682,"H-"
"M_42","T_9",471.357927033819,"H+"
"M_43","T_9",1076.05086472849,"H+"
"M_44","T_9",797.850039681733,"H+"
"M_45","T_9",1400.70092302822,"H+"
"M_46","T_9",603.174293484294,"H+"
"M_47","T_9",763.199608024375,"H+"
"M_48","T_9",954.527836168829,"H+"
"M_49","T_9",1225.94236879464,"H+"
"M_50","T_9",1019.05682978283,"H+"
"M_51","T_9",1051.38164446991,"H+"
"M_52","T_9",1302.01939198279,"H+"
"M_53","T_9",835.127716075217,"H+"
"M_54","T_9",768.889598228864,"H+"
"M_55","T_9",1192.62911661132,"H+"
"M_56","T_9",707.888499826573,"H+"
"M_57","T_9",1429.04605810429,"H+"
"M_58","T_9",1376.35970489366,"H-"
"M_59","T_9",836.678271273795,"H-"
"M_60","T_9",1189.8469137498,"H-"
"M_61","T_9",714.282080131322,"H+"
"M_62","T_9",958.996688358732,"H+"
"M_63","T_9",767.992919407971,"H+"
"M_64","T_9",818.138992803179,"H+"
"M_65","T_9",1183.44960445551,"H+"
"M_66","T_9",1000.88526999906,"H+"
"M_67","T_9",1077.85471149708,"H+"
"M_68","T_9",910.666332130088,"H+"
"M_69","T_9",843.734797294118,"H+"
"M_70","T_9",890.491856689434,"H-"
"M_71","T_9",1134.80817310358,"H+"
"M_72","T_9",984.418505460854,"H+"
"M_73","T_9",1323.51897959435,"H-"
"M_74","T_9",1109.5012567568,"H+"
"M_75","T_9",1058.51200685725,"H+"
"M_76","T_9",929.309863380835,"H+"
"M_77","T_9",1631.61773519221,"H+"
"M_78","T_9",1329.90831480439,"H-"
"M_79","T_9",1229.77065958979,"H+"
"M_80","T_9",989.120431732694,"H+"
"M_81","T_9",1523.10290293748,"H+"
"M_82","T_9",1073.24283516074,"H+"
"M_83","T_9",1317.66901062081,"H+"
"M_84","T_9",1600.90326402482,"H+"
"M_85","T_9",1480.47847892953,"H+"
"M_86","T_9",1183.05640722495,"H+"
"M_87","T_9",1157.4762233766,"H+"
"M_88","T_9",1452.23012237448,"H+"
"M_89","T_9",1633.85758814219,"H-"
"M_90","T_9",1318.46204568201,"H+"
"M_91","T_9",1748.32378988577,"H+"
"M_92","T_9",1390.59175209529,"H+"
"M_93","T_9",1699.90170482204,"H-"
"M_94","T_9",1670.0808695557,"H+"
"M_95","T_9",1327.08933568571,"H+"
"M_96","T_9",1310.03030471515,"H+"
"M_97","T_9",1324.00221818888,"H+"
"M_98","T_9",1867.63484920246,"H+"
"M_99","T_9",1760.1709663726,"H+"
"M_100","T_9",1345.44025776865,"H+"
"M_101","T_9",1559.11399483737,"H+"
"M_102","T_9",1406.19568320874,"H+"
"M_103","T_9",1780.21588851063,"H+"
"M_104","T_9",1536.57210548327,"H+"
"M_105","T_9",1796.08329148683,"H+"
"M_106","T_9",1572.66172217785,"H+"
"M_107","T_9",1566.56868981145,"H+"
"M_108","T_9",1988.29267963281,"H+"
"M_109","T_9",1877.51778466548,"H+"
"M_110","T_9",1829.33332948823,"H+"
"M_111","T_9",1669.71183116825,"H+"
"M_112","T_9",1680.28595407248,"H+"
"M_113","T_9",1696.27792293413,"H+"
"M_114","T_9",1756.09457568198,"H-"
"M_115","T_9",2049.97726408754,"H+"
"M_116","T_9",1693.96374570767,"H+"
"M_1","T_10",1363.66642661432,"H+"
"M_2","T_10",1850.76118832814,"H-"
"M_3","T_10",1455.37146112791,"H-"
"M_4","T_10",450.04059416611,"H+"
"M_5","T_10",1555.44776482143,"H+"
"M_6","T_10",1235.96856680649,"H+"
"M_7","T_10",1901.36733042544,"H-"
"M_8","T_10",514.666083975574,"H+"
"M_9","T_10",1275.87939239547,"H+"
"M_10","T_10",1573.78445071937,"H-"
"M_11","T_10",703.244372426699,"H+"
"M_12","T_10",567.187113071538,"H+"
"M_13","T_10",1477.35521277202,"H+"
"M_14","T_10",1037.21481325044,"H+"
"M_15","T_10",158.844264020378,"H+"
"M_16","T_10",894.071197639905,"H+"
"M_17","T_10",517.749732333016,"H+"
"M_18","T_10",364.950935857424,"H+"
"M_19","T_10",1750.53358370833,"H+"
"M_20","T_10",355.193353118499,"H+"
"M_21","T_10",1598.67765682633,"H+"
"M_22","T_10",1838.63485606764,"H-"
"M_23","T_10",526.627047078147,"H+"
"M_24","T_10",166.044023579636,"H+"
"M_25","T_10",626.917696250787,"H+"
"M_26","T_10",319.445196194097,"H+"
"M_27","T_10",1400.07100660404,"H+"
"M_28","T_10",1190.71755246273,"H+"
"M_29","T_10",1872.49210849306,"H-"
"M_30","T_10",1740.09794064827,"H-"
"M_31","T_10",478.004666765932,"H+"
"M_32","T_10",1035.09649944884,"H+"
"M_33","T_10",549.589168192914,"H+"
"M_34","T_10",1491.42855581342,"H+"
"M_35","T_10",2100.62562690581,"H+"
"M_36","T_10",484.601106400736,"H+"
"M_37","T_10",914.636995885005,"H+"
"M_38","T_10",680.207840622226,"H+"
"M_39","T_10",1186.12360410051,"H-"
"M_40","T_10",1731.16805939579,"H-"
"M_41","T_10",547.278823402851,"H-"
"M_42","T_10",969.460107816981,"H+"
"M_43","T_10",1752.72943863015,"H+"
"M_44","T_10",1455.36365303429,"H+"
"M_45","T_10",2100.47961744182,"H+"
"M_46","T_10",693.250469947472,"H+"
"M_47","T_10",1374.67275295393,"H+"
"M_48","T_10",1604.02863681102,"H+"
"M_49","T_10",1895.26527750969,"H+"
"M_50","T_10",633.366679745594,"H+"
"M_51","T_10",1695.42012433292,"H+"
"M_52","T_10",1979.8694206568,"H+"
"M_53","T_10",673.495806665162,"H+"
"M_54","T_10",746.119341634892,"H+"
"M_55","T_10",703.684326157431,"H+"
"M_56","T_10",823.710013084467,"H+"
"M_57","T_10",2106.9442272117,"H+"
"M_58","T_10",839.749055076609,"H-"
"M_59","T_10",1402.31574300261,"H-"
"M_60","T_10",762.955943059744,"H-"
"M_61","T_10",1070.77545978107,"H+"
"M_62","T_10",1538.38412325706,"H+"
"M_63","T_10",1210.22233034399,"H+"
"M_64","T_10",1303.18398965329,"H+"
"M_65","T_10",1805.51196582298,"H+"
"M_66","T_10",807.09095766256,"H+"
"M_67","T_10",1669.69924888436,"H+"
"M_68","T_10",1372.78205757938,"H+"
"M_69","T_10",1089.07119397972,"H+"
"M_70","T_10",1274.12539606674,"H-"
"M_71","T_10",884.890818939933,"H+"
"M_72","T_10",1496.82891559878,"H+"
"M_73","T_10",1937.55030607822,"H-"
"M_74","T_10",1654.9296165715,"H+"
"M_75","T_10",958.308847538118,"H+"
"M_76","T_10",1083.18114164934,"H+"
"M_77","T_10",2268.73062989804,"H+"
"M_78","T_10",973.626938417762,"H-"
"M_79","T_10",1779.69792515474,"H+"
"M_80","T_10",1191.35693032598,"H+"
"M_81","T_10",1112.5443506985,"H+"
"M_82","T_10",1337.05672279284,"H+"
"M_83","T_10",1094.89948579216,"H+"
"M_84","T_10",2203.9225619214,"H+"
"M_85","T_10",1127.97566912634,"H+"
"M_86","T_10",1143.89239010491,"H+"
"M_87","T_10",1538.44382353457,"H+"
"M_88","T_10",1994.66980464688,"H+"
"M_89","T_10",2217.99386068837,"H-"
"M_90","T_10",1798.67371325392,"H+"
"M_91","T_10",2352.0831213475,"H+"
"M_92","T_10",1226.58336110809,"H+"
"M_93","T_10",1315.86185075522,"H-"
"M_94","T_10",2229.26060623494,"H+"
"M_95","T_10",1694.28678593553,"H+"
"M_96","T_10",1387.90022494198,"H+"
"M_97","T_10",1608.22627608871,"H+"
"M_98","T_10",2448.74754419827,"H+"
"M_99","T_10",1407.35598951291,"H+"
"M_100","T_10",1513.08034487311,"H+"
"M_101","T_10",2036.27804090621,"H+"
"M_102","T_10",1400.28049852296,"H+"
"M_103","T_10",2330.24077849336,"H+"
"M_104","T_10",1963.08217831183,"H+"
"M_105","T_10",2292.78506330027,"H+"
"M_106","T_10",1920.50446113069,"H+"
"M_107","T_10",1855.78456452402,"H+"
"M_108","T_10",1652.1178071844,"H+"
"M_109","T_10",2348.76138539143,"H+"
"M_110","T_10",2252.62187693015,"H+"
"M_111","T_10",1835.75656558459,"H+"
"M_112","T_10",1922.71003245946,"H+"
"M_113","T_10",1969.8040920182,"H+"
"M_114","T_10",2109.35767128533,"H-"
"M_115","T_10",2547.92169329111,"H+"
"M_116","T_10",1827.61914215002,"H+"
"M_1","T_11",1787.02093154334,"H+"
"M_2","T_11",2278.94723705104,"H-"
"M_3","T_11",1882.44241946366,"H-"
"M_4","T_11",796.86663787769,"H+"
"M_5","T_11",1983.66161131287,"H+"
"M_6","T_11",1661.3599593552,"H+"
"M_7","T_11",2332.42758117018,"H-"
"M_8","T_11",919.825896297512,"H+"
"M_9","T_11",1706.32585853848,"H+"
"M_10","T_11",2005.02129612401,"H-"
"M_11","T_11",1130.599559112,"H+"
"M_12","T_11",993.058249453672,"H+"
"M_13","T_11",1909.54095002584,"H+"
"M_14","T_11",1468.64807199622,"H+"
"M_15","T_11",578.629582597824,"H+"
"M_16","T_11",1326.22370946502,"H+"
"M_17","T_11",106.410206498986,"H+"
"M_18","T_11",797.161888430851,"H+"
"M_19","T_11",2181.59208344224,"H+"
"M_20","T_11",91.2338797699443,"H+"
"M_21","T_11",2028.96769782986,"H+"
"M_22","T_11",2268.36850529166,"H-"
"M_23","T_11",949.220737766865,"H+"
"M_24","T_11",390.425352976454,"H+"
"M_25","T_11",1042.82768537521,"H+"
"M_26","T_11",703.516304047211,"H+"
"M_27","T_11",1823.92825391743,"H+"
"M_28","T_11",1611.79621098139,"H+"
"M_29","T_11",2297.23666550519,"H-"
"M_30","T_11",2163.69087729376,"H-"
"M_31","T_11",846.447016305046,"H+"
"M_32","T_11",1446.02153679236,"H+"
"M_33","T_11",925.78136991748,"H+"
"M_34","T_11",1908.08730856283,"H+"
"M_35","T_11",2522.78490278424,"H+"
"M_36","T_11",806.685251714687,"H+"
"M_37","T_11",1309.72995835885,"H+"
"M_38","T_11",1046.96550366004,"H+"
"M_39","T_11",1590.73148832088,"H-"
"M_40","T_11",2147.64151285524,"H-"
"M_41","T_11",848.115876333885,"H-"
"M_42","T_11",1352.42371180832,"H+"
"M_43","T_11",2160.10571322181,"H+"
"M_44","T_11",1859.94927058816,"H+"
"M_45","T_11",2515.17240149642,"H+"
"M_46","T_11",1003.86939990356,"H+"
"M_47","T_11",1766.60724193234,"H+"
"M_48","T_11",2003.35513761427,"H+"
"M_49","T_11",2298.3301153795,"H+"
"M_50","T_11",688.646542119577,"H+"
"M_51","T_11",2091.29422248228,"H+"
"M_52","T_11",2385.69215625927,"H+"
"M_53","T_11",870.889815019969,"H+"
"M_54","T_11",991.939471961435,"H+"
"M_55","T_11",628.581204282783,"H+"
"M_56","T_11",1109.55835555049,"H+"
"M_57","T_11",2511.82799126265,"H+"
"M_58","T_11",667.403460493792,"H-"
"M_59","T_11",1778.75805491182,"H-"
"M_60","T_11",728.515450354097,"H-"
"M_61","T_11",1402.64444831585,"H+"
"M_62","T_11",1914.82648195544,"H+"
"M_63","T_11",1557.28611943456,"H+"
"M_64","T_11",1658.03873594759,"H+"
"M_65","T_11",2191.28470509306,"H+"
"M_66","T_11",938.687579867124,"H+"
"M_67","T_11",2046.99080649897,"H+"
"M_68","T_11",1715.68457670338,"H+"
"M_69","T_11",1378.58791114201,"H+"
"M_70","T_11",1595.9151881648,"H-"
"M_71","T_11",956.31063946415,"H+"
"M_72","T_11",1851.2399212494,"H+"
"M_73","T_11",2317.92300500001,"H-"
"M_74","T_11",2015.48756333009,"H+"
"M_75","T_11",1106.97163893955,"H+"
"M_76","T_11",1335.84266374491,"H+"
"M_77","T_11",2654.4105548906,"H+"
"M_78","T_11",941.827375842754,"H-"
"M_79","T_11",2138.25127449357,"H+"
"M_80","T_11",1450.09009219173,"H+"
"M_81","T_11",1007.37310660213,"H+"
"M_82","T_11",1606.23966531917,"H+"
"M_83","T_11",1137.74119905946,"H+"
"M_84","T_11",2575.60788620861,"H+"
"M_85","T_11",1068.51398072342,"H+"
"M_86","T_11",1291.403274413,"H+"
"M_87","T_11",1840.64891331908,"H+"
"M_88","T_11",2344.691970096,"H+"
"M_89","T_11",2581.31673460585,"H-"
"M_90","T_11",2128.86273123377,"H+"
"M_91","T_11",2722.0874802983,"H+"
"M_92","T_11",1286.09544118801,"H+"
"M_93","T_11",1203.33316686109,"H-"
"M_94","T_11",2581.55047606627,"H+"
"M_95","T_11",1981.92088446045,"H+"
"M_96","T_11",1564.9614299971,"H+"
"M_97","T_11",1864.69145168388,"H+"
"M_98","T_11",2807.32016074564,"H+"
"M_99","T_11",1308.80246691414,"H+"
"M_100","T_11",1722.61530970601,"H+"
"M_101","T_11",2357.50186866312,"H+"
"M_102","T_11",1531.14269466057,"H+"
"M_103","T_11",2676.69526413473,"H+"
"M_104","T_11",2264.62425889825,"H+"
"M_105","T_11",2616.08971203227,"H+"
"M_106","T_11",2188.57825407476,"H+"
"M_107","T_11",2099.86131254921,"H+"
"M_108","T_11",1542.90368357741,"H+"
"M_109","T_11",2659.19957862057,"H+"
"M_110","T_11",2543.43191061621,"H+"
"M_111","T_11",2020.75432608693,"H+"
"M_112","T_11",2140.8535157557,"H+"
"M_113","T_11",2200.69221333726,"H+"
"M_114","T_11",2372.24249365186,"H-"
