"Cell_ID_Myeloid","Cell_ID_T_Cell","Distance","Cell_type"
"M_54","T_6",1037.17883824496,"H+"
"M_55","T_6",1248.57983284464,"H+"
"M_56","T_6",1032.60735082788,"H+"
"M_57","T_6",1847.56655721754,"H+"
"M_58","T_6",1405.3300354594,"H-"
"M_59","T_6",1294.2417823047,"H-"
"M_60","T_6",1284.60925175939,"H-"
"M_61","T_6",1131.88991192645,"H+"
"M_62","T_6",1415.6398015171,"H+"
"M_63","T_6",1210.38227793935,"H+"
"M_64","T_6",1269.43383160737,"H+"
"M_65","T_6",1631.31398921448,"H+"
"M_66","T_6",1210.48762590891,"H+"
"M_67","T_6",1532.52508151309,"H+"
"M_68","T_6",1360.05036679978,"H+"
"M_69","T_6",1232.46369957563,"H+"
"M_70","T_6",1323.28166442988,"H-"
"M_71","T_6",1325.51198630125,"H+"
"M_72","T_6",1440.57248741398,"H+"
"M_73","T_6",1772.03199600631,"H-"
"M_74","T_6",1567.06124669526,"H+"
"M_75","T_6",1318.32649996863,"H+"
"M_76","T_6",1289.61959484387,"H+"
"M_77","T_6",2070.01708310334,"H+"
"M_78","T_6",1472.65515654321,"H-"
"M_79","T_6",1687.08005356849,"H+"
"M_80","T_6",1370.69905624908,"H+"
"M_81","T_6",1639.96553000549,"H+"
"M_82","T_6",1478.80368488023,"H+"
"M_83","T_6",1532.07384054409,"H+"
"M_84","T_6",2049.89307492134,"H+"
"M_85","T_6",1630.76847657428,"H+"
"M_86","T_6",1478.19735020125,"H+"
"M_87","T_6",1596.11591544056,"H+"
"M_88","T_6",1909.42590532406,"H+"
"M_89","T_6",2086.32320115642,"H-"
"M_90","T_6",1773.92298592891,"H+"
"M_91","T_6",2196.22615009533,"H+"
"M_92","T_6",1637.27639786109,"H+"
"M_93","T_6",1837.19274787007,"H-"
"M_94","T_6",2125.61023190843,"H+"
"M_95","T_6",1765.60260302148,"H+"
"M_96","T_6",1659.18072873625,"H+"
"M_97","T_6",1742.37649605803,"H+"
"M_98","T_6",2319.55061625137,"H+"
"M_99","T_6",1917.36200193029,"H+"
"M_100","T_6",1728.41185911532,"H+"
"M_101","T_6",2015.25730922813,"H+"
"M_102","T_6",1724.95149370645,"H+"
"M_103","T_6",2236.25733413046,"H+"
"M_104","T_6",1987.4542566492,"H+"
"M_105","T_6",2253.51738896785,"H+"
"M_106","T_6",2010.28815821935,"H+"
"M_107","T_6",1990.54108835925,"H+"
"M_108","T_6",2159.32843733303,"H+"
"M_109","T_6",2334.04584101125,"H+"
"M_110","T_6",2281.41274577207,"H+"
"M_111","T_6",2059.53664346384,"H+"
"M_112","T_6",2093.44965047605,"H+"
"M_113","T_6",2118.03549709953,"H+"
"M_114","T_6",2196.6071492086,"H-"
"M_115","T_6",2507.54123142229,"H+"
"M_116","T_6",2073.42014499215,"H+"
"M_1","T_7",342.860288521866,"H+"
"M_2","T_7",200.694557731565,"H-"
"M_3","T_7",223.546497324282,"H-"
"M_4","T_7",1372.51087049248,"H+"
"M_5","T_7",119.696900417313,"H+"
"M_6","T_7",442.418543902045,"H+"
"M_7","T_7",249.904001155104,"H-"
"M_8","T_7",1192.59464728659,"H+"
"M_9","T_7",383.99265812032,"H+"
"M_10","T_7",107.555586851103,"H-"
"M_11","T_7",959.536537535749,"H+"
"M_12","T_7",1097.53383192894,"H+"
"M_13","T_7",236.994438405001,"H+"
"M_14","T_7",624.973704951175,"H+"
"M_15","T_7",1511.08771949101,"H+"
"M_16","T_7",785.486229623078,"H+"
"M_17","T_7",2164.73917283833,"H+"
"M_18","T_7",1299.10272616072,"H+"
"M_19","T_7",354.155882831542,"H+"
"M_20","T_7",2014.66837219619,"H+"
"M_21","T_7",371.539854967783,"H+"
"M_22","T_7",451.902832348703,"H-"
"M_23","T_7",1193.20011231057,"H+"
"M_24","T_7",1753.92004253552,"H+"
"M_25","T_7",1139.03967395827,"H+"
"M_26","T_7",1467.45940135683,"H+"
"M_27","T_7",582.257105659549,"H+"
"M_28","T_7",712.169584419536,"H+"
"M_29","T_7",608.804887328878,"H-"
"M_30","T_7",583.722173799189,"H-"
"M_31","T_7",1400.74707506529,"H+"
"M_32","T_7",893.661205312402,"H+"
"M_33","T_7",1337.12209128554,"H+"
"M_34","T_7",682.438332200551,"H+"
"M_35","T_7",794.207176363129,"H+"
"M_36","T_7",1507.93120070054,"H+"
"M_37","T_7",1060.69116888484,"H+"
"M_38","T_7",1298.70934716334,"H+"
"M_39","T_7",882.107154023723,"H-"
"M_40","T_7",711.296754056364,"H-"
"M_41","T_7",1533.39026336654,"H-"
"M_42","T_7",1105.70022092523,"H+"
"M_43","T_7",845.631606552732,"H+"
"M_44","T_7",834.535535863931,"H+"
"M_45","T_7",913.25718913351,"H+"
"M_46","T_7",1469.63673999971,"H+"
"M_47","T_7",958.278203452328,"H+"
"M_48","T_7",902.688566821819,"H+"
"M_49","T_7",953.027387015371,"H+"
"M_50","T_7",1957.19598224462,"H+"
"M_51","T_7",959.406955611308,"H+"
"M_52","T_7",961.14567774162,"H+"
"M_53","T_7",1736.38939945114,"H+"
"M_54","T_7",1632.27900320802,"H+"
"M_55","T_7",2141.28241337533,"H+"
"M_56","T_7",1521.11169404535,"H+"
"M_57","T_7",1044.15901382644,"H+"
"M_58","T_7",2328.11875116835,"H-"
"M_59","T_7",1081.52784350136,"H-"
"M_60","T_7",2126.47476486655,"H-"
"M_61","T_7",1337.12942599842,"H+"
"M_62","T_7",1098.00255580852,"H+"
"M_63","T_7",1259.78523932691,"H+"
"M_64","T_7",1218.564741797,"H+"
"M_65","T_7",1094.41386791615,"H+"
"M_66","T_7",1885.79594103094,"H+"
"M_67","T_7",1122.34293694016,"H+"
"M_68","T_7",1294.85135060884,"H+"
"M_69","T_7",1510.20285535638,"H+"
"M_70","T_7",1392.26860832387,"H-"
"M_71","T_7",2022.98258258627,"H+"
"M_72","T_7",1246.55758606319,"H+"
"M_73","T_7",1200.746303221,"H-"
"M_74","T_7",1245.81249854014,"H+"
"M_75","T_7",1893.19452336699,"H+"
"M_76","T_7",1638.99402615925,"H+"
"M_77","T_7",1344.13779582008,"H+"
"M_78","T_7",2238.22041679461,"H-"
"M_79","T_7",1304.74951727456,"H+"
"M_80","T_7",1639.34957765884,"H+"
"M_81","T_7",2438.6249192863,"H+"
"M_82","T_7",1636.46917757169,"H+"
"M_83","T_7",2173.89011444805,"H+"
"M_84","T_7",1423.05338141876,"H+"
"M_85","T_7",2377.56780633748,"H+"
"M_86","T_7",1960.8334787657,"H+"
"M_87","T_7",1551.62877852142,"H+"
"M_88","T_7",1465.89098701056,"H+"
"M_89","T_7",1497.80702998092,"H-"
"M_90","T_7",1499.70138769927,"H+"
"M_91","T_7",1533.29303126699,"H+"
"M_92","T_7",2208.8833119084,"H+"
"M_93","T_7",2597.34280424276,"H-"
"M_94","T_7",1586.32364914216,"H+"
"M_95","T_7",1684.47500842647,"H+"
"M_96","T_7",1979.7289929265,"H+"
"M_97","T_7",1788.39614785153,"H+"
"M_98","T_7",1687.70296084071,"H+"
"M_99","T_7",2641.40663111781,"H+"
"M_100","T_7",1928.28491879378,"H+"
"M_101","T_7",1674.18821696624,"H+"
"M_102","T_7",2122.23243338401,"H+"
"M_103","T_7",1692.67022092305,"H+"
"M_104","T_7",1745.80629774082,"H+"
"M_105","T_7",1818.24617836316,"H+"
"M_106","T_7",1892.27257344576,"H+"
"M_107","T_7",1965.3825975087,"H+"
"M_108","T_7",2850.24154731239,"H+"
"M_109","T_7",1932.22692378696,"H+"
"M_110","T_7",1978.11484997509,"H+"
"M_111","T_7",2189.12839383062,"H+"
"M_112","T_7",2112.91128110063,"H+"
"M_113","T_7",2088.0006804939,"H+"
"M_114","T_7",2028.58361954844,"H-"
"M_115","T_7",2022.59876762869,"H+"
"M_116","T_7",2242.28508663477,"H+"
"M_1","T_8",868.42814557779,"H+"
"M_2","T_8",1365.8744237781,"H-"
"M_3","T_8",968.539514449675,"H-"
"M_4","T_8",233.313825689668,"H+"
"M_5","T_8",1071.84605794704,"H+"
"M_6","T_8",745.657036404007,"H+"
"M_7","T_8",1429.96293830255,"H-"
"M_8","T_8",37.0843876564655,"H+"
"M_9","T_8",805.888274626033,"H+"
"M_10","T_8",1106.30051888312,"H-"
"M_11","T_8",234.978063694465,"H+"
"M_12","T_8",114.131708967304,"H+"
"M_13","T_8",1025.79945816335,"H+"
"M_14","T_8",582.583204731129,"H+"
"M_15","T_8",349.293853934485,"H+"
"M_16","T_8",484.413903045786,"H+"
"M_17","T_8",987.807126861938,"H+"
"M_18","T_8",233.467487537266,"H+"
"M_19","T_8",1325.33023238543,"H+"
"M_20","T_8",854.480571322093,"H+"
"M_21","T_8",1184.43523364319,"H+"
"M_22","T_8",1423.96861976839,"H-"
"M_23","T_8",353.10634076928,"H+"
"M_24","T_8",642.536384985964,"H+"
"M_25","T_8",439.325514249798,"H+"
"M_26","T_8",473.368038163748,"H+"
"M_27","T_8",1036.41725878212,"H+"
"M_28","T_8",855.791975329852,"H+"
"M_29","T_8",1487.73279676816,"H-"
"M_30","T_8",1364.62761260749,"H-"
"M_31","T_8",542.686101178558,"H+"
"M_32","T_8",765.330611747484,"H+"
"M_33","T_8",551.331686596204,"H+"
"M_34","T_8",1157.31922133866,"H+"
"M_35","T_8",1723.20773172439,"H+"
"M_36","T_8",640.520179244048,"H+"
"M_37","T_8",726.773358059922,"H+"
"M_38","T_8",647.017050863205,"H+"
"M_39","T_8",922.574136509747,"H-"
"M_40","T_8",1387.38747073893,"H-"
"M_41","T_8",706.647500898192,"H-"
"M_42","T_8",809.519646487928,"H+"
"M_43","T_8",1441.30341538806,"H+"
"M_44","T_8",1169.00637193344,"H+"
"M_45","T_8",1752.64052209562,"H+"
"M_46","T_8",776.50149303492,"H+"
"M_47","T_8",1135.02178583777,"H+"
"M_48","T_8",1325.84139319179,"H+"
"M_49","T_8",1592.29921607284,"H+"
"M_50","T_8",1016.11050464866,"H+"
"M_51","T_8",1422.88557602378,"H+"
"M_52","T_8",1665.34984313291,"H+"
"M_53","T_8",922.730093020834,"H+"
"M_54","T_8",914.316528841211,"H+"
"M_55","T_8",1146.0403815814,"H+"
"M_56","T_8",910.243441740364,"H+"
"M_57","T_8",1791.61795410599,"H+"
"M_58","T_8",1308.53916694932,"H-"
"M_59","T_8",1203.85967991268,"H-"
"M_60","T_8",1176.74124737779,"H-"
"M_61","T_8",1018.53061328305,"H+"
"M_62","T_8",1329.04977103743,"H+"
"M_63","T_8",1104.09262392188,"H+"
"M_64","T_8",1167.97663075652,"H+"
"M_65","T_8",1555.95353599391,"H+"
"M_66","T_8",1090.54928739211,"H+"
"M_67","T_8",1449.55054127853,"H+"
"M_68","T_8",1256.91219837693,"H+"
"M_69","T_8",1113.95751789839,"H+"
"M_70","T_8",1212.9477443461,"H-"
"M_71","T_8",1207.45762801713,"H+"
"M_72","T_8",1343.96666391762,"H+"
"M_73","T_8",1696.09264393167,"H-"
"M_74","T_8",1476.27151859329,"H+"
"M_75","T_8",1196.13944959912,"H+"
"M_76","T_8",1168.3568149888,"H+"
"M_77","T_8",2002.30551048529,"H+"
"M_78","T_8",1359.98455402003,"H-"
"M_79","T_8",1597.97817972941,"H+"
"M_80","T_8",1250.97698908816,"H+"
"M_81","T_8",1531.24638853154,"H+"
"M_82","T_8",1361.85105781507,"H+"
"M_83","T_8",1412.89636281674,"H+"
"M_84","T_8",1973.50859548221,"H+"
"M_85","T_8",1517.93153331483,"H+"
"M_86","T_8",1355.29395812669,"H+"
"M_87","T_8",1486.97194382561,"H+"
"M_88","T_8",1820.61754434791,"H+"
"M_89","T_8",2006.13674994411,"H-"
"M_90","T_8",1675.55583475527,"H+"
"M_91","T_8",2120.8949323219,"H+"
"M_92","T_8",1516.2510022355,"H+"
"M_93","T_8",1726.63431056474,"H-"
"M_94","T_8",2040.88242629063,"H+"
"M_95","T_8",1656.04180131735,"H+"
"M_96","T_8",1536.8085608596,"H+"
"M_97","T_8",1627.18436652505,"H+"
"M_98","T_8",2239.99269895905,"H+"
"M_99","T_8",1804.68203667207,"H+"
"M_100","T_8",1608.14567260751,"H+"
"M_101","T_8",1917.70616933976,"H+"
"M_102","T_8",1601.94982259013,"H+"
"M_103","T_8",2150.46227230657,"H+"
"M_104","T_8",1884.05650796984,"H+"
"M_105","T_8",2159.52554839194,"H+"
"M_106","T_8",1899.98552259264,"H+"
"M_107","T_8",1876.20155650083,"H+"
"M_108","T_8",2045.67561386333,"H+"
"M_109","T_8",2236.97762962409,"H+"
"M_110","T_8",2178.65757981002,"H+"
"M_111","T_8",1939.56882004814,"H+"
"M_112","T_8",1976.71085535399,"H+"
"M_113","T_8",2003.01120366462,"H+"
"M_114","T_8",2087.19634268216,"H-"
"M_115","T_8",2414.62402307155,"H+"
"M_116","T_8",1952.47329243895,"H+"
"M_1","T_9",743.78163008335,"H+"
"M_2","T_9",277.738525570782,"H-"
"M_3","T_9",625.603999554251,"H-"
"M_4","T_9",1771.97005102461,"H+"
"M_5","T_9",520.943462922608,"H+"
"M_6","T_9",843.287609958156,"H+"
"M_7","T_9",154.805407743953,"H-"
"M_8","T_9",1588.28051754205,"H+"
"M_9","T_9",770.399911402054,"H+"
"M_10","T_9",469.808894290877,"H-"
"M_11","T_9",1348.32467330025,"H+"
"M_12","T_9",1486.08634531706,"H+"
"M_13","T_9",565.235358363226,"H+"
"M_14","T_9",1004.08056915389,"H+"
"M_15","T_9",1896.47229334837,"H+"
"M_16","T_9",1151.04362751618,"H+"
"M_17","T_9",2551.51766695938,"H+"
"M_18","T_9",1676.76297434876,"H+"
"M_19","T_9",381.814457843654,"H+"
"M_20","T_9",2394.92333418199,"H+"
"M_21","T_9",523.786281513071,"H+"
"M_22","T_9",383.298212988628,"H-"
"M_23","T_9",1552.67396039379,"H+"
"M_24","T_9",2124.48041087487,"H+"
"M_25","T_9",1485.51622396463,"H+"
"M_26","T_9",1826.58821402801,"H+"
"M_27","T_9",789.569670093396,"H+"
"M_28","T_9",979.809259323873,"H+"
"M_29","T_9",525.272340581924,"H-"
"M_30","T_9",593.085523386694,"H-"
"M_31","T_9",1742.70176694951,"H+"
"M_32","T_9",1176.25892153157,"H+"
"M_33","T_9",1672.8420639332,"H+"
"M_34","T_9",823.897587730078,"H+"
"M_35","T_9",592.954908660996,"H+"
"M_36","T_9",1843.54645094067,"H+"
"M_37","T_9",1350.83871625638,"H+"
"M_38","T_9",1614.90204993169,"H+"
"M_39","T_9",1117.63409430022,"H-"
"M_40","T_9",725.493836149128,"H-"
"M_41","T_9",1859.81411975998,"H-"
"M_42","T_9",1377.01576194764,"H+"
"M_43","T_9",853.729272544975,"H+"
"M_44","T_9",975.813891893671,"H+"
"M_45","T_9",747.768519460762,"H+"
"M_46","T_9",1775.45536754534,"H+"
"M_47","T_9",1121.82799859097,"H+"
"M_48","T_9",979.962001249263,"H+"
"M_49","T_9",902.812161551363,"H+"
"M_50","T_9",2285.50517895828,"H+"
"M_51","T_9",999.782185653854,"H+"
"M_52","T_9",870.76273259866,"H+"
"M_53","T_9",2047.18276223859,"H+"
"M_54","T_9",1929.60337881802,"H+"
"M_55","T_9",2476.72061720253,"H+"
"M_56","T_9",1804.66958167028,"H+"
"M_57","T_9",908.147625181325,"H+"
"M_58","T_9",2665.58226760349,"H-"
"M_59","T_9",1231.81941325585,"H-"
"M_60","T_9",2451.40108672604,"H-"
"M_61","T_9",1573.07019672144,"H+"
"M_62","T_9",1203.21315145438,"H+"
"M_63","T_9",1463.18722177209,"H+"
"M_64","T_9",1397.50703262614,"H+"
"M_65","T_9",1100.41327469288,"H+"
"M_66","T_9",2184.4129186953,"H+"
"M_67","T_9",1182.36060506294,"H+"
"M_68","T_9",1455.68161839143,"H+"
"M_69","T_9",1743.51241748825,"H+"
"M_70","T_9",1581.12807469811,"H-"
"M_71","T_9",2319.8432226269,"H+"
"M_72","T_9",1370.1652252711,"H+"
"M_73","T_9",1168.0909259231,"H-"
"M_74","T_9",1319.60188090688,"H+"
"M_75","T_9",2168.45662169464,"H+"
"M_76","T_9",1877.85001885544,"H+"
"M_77","T_9",1206.96053312691,"H+"
"M_78","T_9",2542.2989619225,"H-"
"M_79","T_9",1342.47755246237,"H+"
"M_80","T_9",1856.64302804395,"H+"
"M_81","T_9",2744.4717747375,"H+"
"M_82","T_9",1822.34777827959,"H+"
"M_83","T_9",2450.96496815361,"H+"
"M_84","T_9",1328.40104026277,"H+"
"M_85","T_9",2672.64921623928,"H+"
"M_86","T_9",2209.35005270823,"H+"
"M_87","T_9",1682.95981167824,"H+"
"M_88","T_9",1452.91722519478,"H+"
"M_89","T_9",1413.20068793021,"H-"
"M_90","T_9",1553.41425577216,"H+"
"M_91","T_9",1407.68272743161,"H+"
"M_92","T_9",2466.89935760477,"H+"
"M_93","T_9",2889.45453194072,"H-"
"M_94","T_9",1515.31708740009,"H+"
"M_95","T_9",1788.20751840423,"H+"
"M_96","T_9",2183.58875749438,"H+"
"M_97","T_9",1924.68200930027,"H+"
"M_98","T_9",1562.76502091342,"H+"
"M_99","T_9",2923.13738912534,"H+"
"M_100","T_9",2100.80141135181,"H+"
"M_101","T_9",1680.50186328463,"H+"
"M_102","T_9",2338.53788801294,"H+"
"M_103","T_9",1609.00122565552,"H+"
"M_104","T_9",1784.33374490064,"H+"
"M_105","T_9",1771.32733672066,"H+"
"M_106","T_9",1963.29776190994,"H+"
"M_107","T_9",2062.90557374129,"H+"
"M_108","T_9",3117.87685676637,"H+"
"M_109","T_9",1890.08653834225,"H+"
"M_110","T_9",1972.3693693452,"H+"
"M_111","T_9",2321.96931588262,"H+"
"M_112","T_9",2214.73739121159,"H+"
"M_113","T_9",2174.75818450178,"H+"
"M_114","T_9",2070.58835724291,"H-"
"M_115","T_9",1938.70186232562,"H+"
"M_116","T_9",2384.33290202981,"H+"
"M_1","T_10",1517.73155174891,"H+"
"M_2","T_10",2018.12582311837,"H-"
"M_3","T_10",1621.05168435665,"H-"
"M_4","T_10",489.772356972101,"H+"
"M_5","T_10",1724.87216982053,"H+"
"M_6","T_10",1397.85867353366,"H+"
"M_7","T_10",2083.67584818535,"H-"
"M_8","T_10",644.339416317779,"H+"
"M_9","T_10",1458.96901182817,"H+"
"M_10","T_10",1759.54040189782,"H-"
"M_11","T_10",882.305852837138,"H+"
"M_12","T_10",745.766042486146,"H+"
"M_13","T_10",1675.3932764227,"H+"
"M_14","T_10",1230.49517493682,"H+"
"M_15","T_10",361.095976399479,"H+"
"M_16","T_10",1108.45393062072,"H+"
"M_17","T_10",357.74592119261,"H+"
"M_18","T_10",597.264140192001,"H+"
"M_19","T_10",1966.28874903614,"H+"
"M_20","T_10",309.71962446472,"H+"
"M_21","T_10",1819.57353341714,"H+"
"M_22","T_10",2060.47924563398,"H-"
"M_23","T_10",784.132260840101,"H+"
"M_24","T_10",385.875528916695,"H+"
"M_25","T_10",890.190499502322,"H+"
"M_26","T_10",606.083316559909,"H+"
"M_27","T_10",1640.92071463567,"H+"
"M_28","T_10",1438.38304826095,"H+"
"M_29","T_10",2108.48446687747,"H-"
"M_30","T_10",1979.15051045752,"H-"
"M_31","T_10",764.946301647804,"H+"
"M_32","T_10",1296.79435414989,"H+"
"M_33","T_10",834.618275767223,"H+"
"M_34","T_10",1742.86549615516,"H+"
"M_35","T_10",2340.62364971165,"H+"
"M_36","T_10",770.962480457899,"H+"
"M_37","T_10",1188.85706352416,"H+"
"M_38","T_10",965.826471880105,"H+"
"M_39","T_10",1451.74278193796,"H-"
"M_40","T_10",1981.41200681181,"H-"
"M_41","T_10",831.598974018494,"H-"
"M_42","T_10",1248.55485894218,"H+"
"M_43","T_10",2012.54183696204,"H+"
"M_44","T_10",1719.09390469601,"H+"
"M_45","T_10",2351.29649306616,"H+"
"M_46","T_10",980.029772160654,"H+"
"M_47","T_10",1647.08134753738,"H+"
"M_48","T_10",1870.80156540288,"H+"
"M_49","T_10",2158.059062814,"H+"
"M_50","T_10",839.640201352279,"H+"
"M_51","T_10",1964.01207834068,"H+"
"M_52","T_10",2240.09321925918,"H+"
"M_53","T_10",935.745763288059,"H+"
"M_54","T_10",1022.86353670374,"H+"
"M_55","T_10",850.990340140629,"H+"
"M_56","T_10",1108.52198748199,"H+"
"M_57","T_10",2367.51491434572,"H+"
"M_58","T_10",939.634278705507,"H-"
"M_59","T_10",1681.27048974956,"H-"
"M_60","T_10",933.792337376661,"H-"
"M_61","T_10",1358.50297446878,"H+"
"M_62","T_10",1816.80233442917,"H+"
"M_63","T_10",1496.45246866796,"H+"
"M_64","T_10",1587.9950862603,"H+"
"M_65","T_10",2079.14802494844,"H+"
"M_66","T_10",1050.95611831855,"H+"
"M_67","T_10",1947.34972929664,"H+"
"M_68","T_10",1659.16056736091,"H+"
"M_69","T_10",1375.48218579626,"H+"
"M_70","T_10",1562.01298632861,"H-"
"M_71","T_10",1107.72426965166,"H+"
"M_72","T_10",1781.20323173027,"H+"
"M_73","T_10",2213.17843668171,"H-"
"M_74","T_10",1937.62150513578,"H+"
"M_75","T_10",1211.32092719372,"H+"
"M_76","T_10",1364.55944541206,"H+"
"M_77","T_10",2541.12645644561,"H+"
"M_78","T_10",1152.93407529716,"H-"
"M_79","T_10",2062.56644511358,"H+"
"M_80","T_10",1474.30568356742,"H+"
"M_81","T_10",1257.69875725931,"H+"
"M_82","T_10",1621.98744358534,"H+"
"M_83","T_10",1310.60495540666,"H+"
"M_84","T_10",2482.20627001199,"H+"
"M_85","T_10",1297.19441159576,"H+"
"M_86","T_10",1399.24740696057,"H+"
"M_87","T_10",1826.25702326292,"H+"
"M_88","T_10",2278.90419395655,"H+"
"M_89","T_10",2498.82749214277,"H-"
"M_90","T_10",2085.73959982598,"H+"
"M_91","T_10",2630.66019720964,"H+"
"M_92","T_10",1451.26409573496,"H+"
"M_93","T_10",1460.43268676637,"H-"
"M_94","T_10",2512.71922167229,"H+"
"M_95","T_10",1981.54910552818,"H+"
"M_96","T_10",1654.29091492563,"H+"
"M_97","T_10",1892.21832666818,"H+"
"M_98","T_10",2730.48494894817,"H+"
"M_99","T_10",1560.68134736296,"H+"
"M_100","T_10",1788.24176877479,"H+"
"M_101","T_10",2323.79093571365,"H+"
"M_102","T_10",1652.93481719455,"H+"
"M_103","T_10",2614.68481996829,"H+"
"M_104","T_10",2250.99738924179,"H+"
"M_105","T_10",2580.03619729935,"H+"
"M_106","T_10",2206.41798367573,"H+"
"M_107","T_10",2138.5472604781,"H+"
"M_108","T_10",1802.18954680447,"H+"
"M_109","T_10",2636.60227024474,"H+"
"M_110","T_10",2540.34228934655,"H+"
"M_111","T_10",2106.5500928804,"H+"
"M_112","T_10",2201.12521926455,"H+"
"M_113","T_10",2250.67518444441,"H+"
"M_114","T_10",2394.95613051604,"H-"
"M_115","T_10",2835.35850031254,"H+"
"M_116","T_10",2094.21357076806,"H+"
"M_1","T_11",1087.17240335532,"H+"
"M_2","T_11",1584.62992463492,"H-"
"M_3","T_11",1187.28305388346,"H-"
"M_4","T_11",170.627504829134,"H+"
"M_5","T_11",1290.41342213413,"H+"
"M_6","T_11",964.481868591196,"H+"
"M_7","T_11",1647.3660837982,"H-"
"M_8","T_11",215.81995270424,"H+"
"M_9","T_11",1022.08860696634,"H+"
"M_10","T_11",1322.68384705864,"H-"
"M_11","T_11",445.308435947204,"H+"
"M_12","T_11",309.471829126624,"H+"
"M_13","T_11",1238.57812272453,"H+"
"M_14","T_11",793.796438591664,"H+"
"M_15","T_11",153.369920497919,"H+"
"M_16","T_11",678.232694390926,"H+"
"M_17","T_11",769.199078099319,"H+"
"M_18","T_11",223.552814267664,"H+"
"M_19","T_11",1532.23884357663,"H+"
"M_20","T_11",641.481757355687,"H+"
"M_21","T_11",1387.62705083216,"H+"
"M_22","T_11",1628.24572680688,"H-"
"M_23","T_11",419.168607117777,"H+"
"M_24","T_11",460.780462761204,"H+"
"M_25","T_11",526.149408065342,"H+"
"M_26","T_11",395.142793308339,"H+"
"M_27","T_11",1221.89984601835,"H+"
"M_28","T_11",1028.24320271649,"H+"
"M_29","T_11",1683.24340095874,"H-"
"M_30","T_11",1556.56334963965,"H-"
"M_31","T_11",519.506689349316,"H+"
"M_32","T_11",909.412371613649,"H+"
"M_33","T_11",558.870657119635,"H+"
"M_34","T_11",1333.40599657032,"H+"
"M_35","T_11",1917.31799236107,"H+"
"M_36","T_11",588.33587968147,"H+"
"M_37","T_11",834.257812085139,"H+"
"M_38","T_11",680.225056190947,"H+"
"M_39","T_11",1068.03004664322,"H-"
"M_40","T_11",1568.76951597053,"H-"
"M_41","T_11",659.039385984483,"H-"
"M_42","T_11",908.211264838117,"H+"
"M_43","T_11",1611.6251970937,"H+"
"M_44","T_11",1327.42415408505,"H+"
"M_45","T_11",1937.31305014155,"H+"
"M_46","T_11",766.985061264746,"H+"
"M_47","T_11",1274.78987678244,"H+"
"M_48","T_11",1482.9130744833,"H+"
"M_49","T_11",1760.61904068437,"H+"
"M_50","T_11",887.064037075833,"H+"
"M_51","T_11",1578.75787356758,"H+"
"M_52","T_11",1838.20360966772,"H+"
"M_53","T_11",849.16107270674,"H+"
"M_54","T_11",875.216174651588,"H+"
"M_55","T_11",990.191301669832,"H+"
"M_56","T_11",906.201612057772,"H+"
"M_57","T_11",1965.40273836339,"H+"
"M_58","T_11",1138.92679446649,"H-"
"M_59","T_11",1328.28155680772,"H-"
"M_60","T_11",1035.69730975376,"H-"
"M_61","T_11",1078.11598383399,"H+"
"M_62","T_11",1459.57366694614,"H+"
"M_63","T_11",1188.68250705271,"H+"
"M_64","T_11",1266.00504415991,"H+"
"M_65","T_11",1704.33397864385,"H+"
"M_66","T_11",1007.56001746871,"H+"
"M_67","T_11",1585.68768478591,"H+"
"M_68","T_11",1348.6164482981,"H+"
"M_69","T_11",1143.35435648163,"H+"
"M_70","T_11",1281.0976475932,"H-"
"M_71","T_11",1109.59233080697,"H+"
"M_72","T_11",1452.1395928693,"H+"
"M_73","T_11",1842.50100963234,"H-"
"M_74","T_11",1596.4341582118,"H+"
"M_75","T_11",1135.71274496415,"H+"
"M_76","T_11",1173.37218808396,"H+"
"M_77","T_11",2159.72655895153,"H+"
"M_78","T_11",1234.44590910195,"H-"
"M_79","T_11",1720.6039548959,"H+"
"M_80","T_11",1268.83964861004,"H+"
"M_81","T_11",1390.77231768029,"H+"
"M_82","T_11",1396.67045800305,"H+"
"M_83","T_11",1320.25793148636,"H+"
"M_84","T_11",2117.52920062827,"H+"
"M_85","T_11",1392.04376127816,"H+"
"M_86","T_11",1309.59680851584,"H+"
"M_87","T_11",1555.68441555591,"H+"
"M_88","T_11",1942.13084904477,"H+"
"M_89","T_11",2143.36908944928,"H-"
"M_90","T_11",1775.68260565105,"H+"
"M_91","T_11",2265.96426904846,"H+"
"M_92","T_11",1437.88067731533,"H+"
"M_93","T_11",1591.39844101896,"H-"
"M_94","T_11",2169.38332371938,"H+"
"M_95","T_11",1721.38580705403,"H+"
"M_96","T_11",1521.241717771,"H+"
"M_97","T_11",1668.34755066606,"H+"
"M_98","T_11",2377.25049298848,"H+"
"M_99","T_11",1676.84007989415,"H+"
"M_100","T_11",1616.76503889564,"H+"
"M_101","T_11",2018.09664258231,"H+"
"M_102","T_11",1564.11506250108,"H+"
"M_103","T_11",2276.27944729312,"H+"
"M_104","T_11",1968.29213517532,"H+"
"M_105","T_11",2267.33022259667,"H+"
"M_106","T_11",1960.40770441726,"H+"
"M_107","T_11",1919.37228279374,"H+"
"M_108","T_11",1920.83760162535,"H+"
"M_109","T_11",2336.75122481747,"H+"
"M_110","T_11",2262.96354018656,"H+"
"M_111","T_11",1947.89839087207,"H+"
"M_112","T_11",2006.61101319142,"H+"
"M_113","T_11",2041.89660863955,"H+"
"M_114","T_11",2149.76714033606,"H-"
